baserent,balcony,noparkspaces,haskitchen,cellar,livingspace,petsallowed,condition,geo_krs,lift,norooms,floor,garden,energyefficiencyclass
1435.0,True,2.0,False,True,125.0,no,first_time_use,Bochum,True,3.5,1.0,True,A
1350.0,True,1.0,True,True,100.84,no,first_time_use,Berlin,True,3.0,0.0,False,B
950.0,True,1.0,False,False,108.0,no,first_time_use,Ahrweiler_Kreis,False,4.0,1.0,False,A_PLUS
795.0,True,1.0,False,False,86.4,no,first_time_use,Kleve_Kreis,True,3.0,2.0,False,A_PLUS
1934.0,True,1.0,False,False,154.69,negotiable,first_time_use,Koblenz,True,3.5,2.0,True,B
1975.0,True,1.0,True,True,115.0,negotiable,first_time_use,Offenbach_am_Main,True,4.0,6.0,False,B
1590.0,True,2.0,False,True,123.14,negotiable,first_time_use,T?bingen_Kreis,True,4.5,5.0,False,B
1100.0,True,2.0,False,True,120.0,negotiable,first_time_use,Forchheim_Kreis,False,4.0,1.0,False,C
2200.0,True,1.0,True,True,149.0,no,mint_condition,Berlin,True,5.0,3.0,False,B
1040.0,True,1.0,False,True,103.88,negotiable,first_time_use,Main_Kinzig_Kreis,True,3.0,2.0,False,B
1000.0,True,1.0,False,True,61.05,no,first_time_use,N?rnberg,True,2.0,0.0,True,B
1270.0,True,1.0,True,True,56.56,negotiable,first_time_use,M?nchen,True,2.0,0.0,True,A_PLUS
1019.48,True,1.0,False,True,92.68,negotiable,first_time_use,Bottrop,True,2.5,4.0,False,B
699.0,True,1.0,True,True,86.0,negotiable,first_time_use,Dortmund,True,3.5,1.0,False,A_PLUS
486.41,True,1.0,True,True,36.03,yes,first_time_use,Dresden,True,2.0,4.0,False,B
1010.0,True,1.0,True,True,110.62,negotiable,first_time_use,Aachen,True,3.0,0.0,True,A
1190.0,True,1.0,False,True,113.0,no,first_time_use,Main_Kinzig_Kreis,True,3.0,3.0,False,A_PLUS
1545.0,True,1.0,False,False,78.86,negotiable,first_time_use,M?nchen,True,3.0,5.0,False,B
1883.0,True,1.0,False,True,89.7,negotiable,first_time_use,M?nchen,True,4.0,0.0,False,A_PLUS
1458.0,True,1.0,False,True,115.0,negotiable,first_time_use,Bochum,True,3.0,1.0,False,A_PLUS
765.0,True,1.0,False,True,61.0,no,first_time_use,Ortenaukreis,True,2.0,3.0,False,A
1270.0,True,1.0,True,True,104.3,negotiable,first_time_use,Heilbronn,True,3.0,4.0,False,B
840.0,True,1.0,False,True,69.8,no,first_time_use,Rostock,True,2.0,3.0,True,A
1050.0,True,1.0,False,False,103.05,no,first_time_use,Dresden,True,4.0,2.0,False,B
1050.0,True,1.0,True,True,99.0,negotiable,first_time_use,Rostock,True,4.0,0.0,True,A
2640.0,True,2.0,False,True,212.7,no,first_time_use,Bonn,True,5.0,3.0,False,A_PLUS
685.0,True,1.0,True,True,63.0,no,first_time_use,Schw?bisch_Hall_Kreis,True,2.5,1.0,False,A_PLUS
520.0,True,1.0,False,False,50.0,no,first_time_use,Weilheim_Schongau_Kreis,True,2.0,1.0,False,A
919.2,True,1.0,False,False,102.32,negotiable,first_time_use,D?ren_Kreis,True,3.0,1.0,False,A_PLUS
830.0,True,1.0,False,False,83.0,negotiable,first_time_use,Bielefeld,True,3.0,1.0,False,A_PLUS
1200.0,True,1.0,True,True,87.0,negotiable,first_time_use,Wiesbaden,True,3.0,1.0,False,B
595.0,False,0.0,False,True,61.3,yes,first_time_use,Dresden,True,2.0,1.0,False,A
1836.0,False,1.0,False,False,108.0,negotiable,first_time_use,F?rstenfeldbruck_Kreis,True,5.0,1.0,False,A
655.0,True,0.0,False,True,44.63,negotiable,first_time_use,Offenbach_am_Main,False,1.5,1.0,False,A_PLUS
300.0,False,1.0,True,True,21.0,negotiable,first_time_use,Dresden,True,1.0,2.0,True,B
625.0,True,1.0,True,False,61.97,negotiable,first_time_use,Leipzig,True,2.0,1.0,False,B
1075.0,True,1.0,False,True,86.0,negotiable,first_time_use,Bottrop,True,2.5,5.0,False,B
890.0,True,1.0,True,True,74.1,no,first_time_use,Ravensburg_Kreis,True,2.0,1.0,False,A
1008.87,True,1.0,False,True,94.73,negotiable,first_time_use,Leipzig,True,3.5,3.0,True,B
840.0,True,1.0,True,True,80.0,negotiable,first_time_use,M?nchengladbach,True,2.0,0.0,True,A_PLUS
1940.0,True,2.0,False,True,138.0,no,first_time_use,Wetteraukreis,True,4.0,4.0,False,B
640.0,True,1.0,False,False,64.0,no,first_time_use,Northeim_Kreis,False,2.0,0.0,True,A_PLUS
2350.0,True,1.0,True,True,93.0,negotiable,mint_condition,M?nchen,True,3.0,2.0,True,A
685.0,True,1.0,True,False,72.0,no,first_time_use,Herzogtum_Lauenburg_Kreis,False,2.0,1.0,False,A_PLUS
549.0,True,1.0,False,False,51.8,negotiable,first_time_use,Ortenaukreis,True,2.0,1.0,False,B
820.0,True,1.0,False,True,77.3,negotiable,first_time_use,Ortenaukreis,True,3.0,3.0,False,B
1000.0,True,1.0,False,True,127.0,no,first_time_use_after_refurbishment,Saalekreis,False,4.0,2.0,True,A_PLUS
580.0,True,1.0,False,False,65.61,negotiable,mint_condition,Coesfeld_Kreis,True,2.0,1.0,True,A
1150.0,True,1.0,False,True,96.04,negotiable,first_time_use,Bad_D?rkheim_Kreis,True,3.0,-1.0,False,A_PLUS
935.25,True,1.0,True,True,70.32,negotiable,first_time_use,Hamburg,True,2.0,1.0,True,A_PLUS
2360.0,True,1.0,True,True,142.69,negotiable,first_time_use,Frankfurt_am_Main,True,5.0,4.0,False,A_PLUS
830.0,True,1.0,True,False,85.0,no,first_time_use,Rendsburg_Eckernf?rde_Kreis,False,3.0,0.0,True,A_PLUS
1200.0,True,2.0,False,True,107.0,no,first_time_use,Bergstra?e_Kreis,True,4.0,2.0,False,B
1450.0,True,1.0,False,True,118.0,negotiable,first_time_use,Potsdam_Mittelmark_Kreis,True,4.0,1.0,True,A
610.0,True,1.0,False,False,102.0,negotiable,first_time_use,Emsland_Kreis,False,3.0,1.0,False,A
795.0,True,1.0,True,True,78.66,negotiable,first_time_use,M?nchengladbach,True,2.0,1.0,True,A_PLUS
730.0,True,1.0,False,True,61.0,no,first_time_use,Rhein_Sieg_Kreis,True,2.0,2.0,False,B
1090.0,True,1.0,True,False,73.0,no,first_time_use,Braunschweig,True,2.0,1.0,False,A
1490.0,True,1.0,False,True,135.0,negotiable,first_time_use,Mainz_Bingen_Kreis,True,4.0,0.0,True,A_PLUS
900.0,True,1.0,True,False,113.0,no,first_time_use,Emsland_Kreis,True,4.5,2.0,False,A_PLUS
1650.0,True,1.0,False,False,162.0,no,first_time_use,Pinneberg_Kreis,True,3.5,2.0,False,A_PLUS
1287.0,True,1.0,False,True,143.05,negotiable,first_time_use,Leipzig_Kreis,True,4.0,0.0,False,A
1620.0,True,1.0,False,True,103.9,negotiable,first_time_use,Ludwigsburg_Kreis,True,3.0,3.0,False,C
540.0,False,1.0,True,True,43.0,no,first_time_use,Coburg,True,1.0,1.0,False,A
780.0,True,1.0,True,True,55.62,negotiable,first_time_use,Hamburg,True,2.0,1.0,False,A
940.0,True,1.0,False,False,94.0,yes,first_time_use,Hannover_Kreis,False,3.0,0.0,True,A_PLUS
1128.89,True,1.0,True,True,84.1,yes,first_time_use,Leipzig,True,3.0,5.0,False,C
645.0,True,1.0,False,True,44.82,negotiable,first_time_use,D?sseldorf,True,2.0,1.0,False,B
685.0,True,9.0,False,True,68.2,negotiable,first_time_use,M?nchengladbach,True,2.0,1.0,False,A_PLUS
895.0,True,1.0,False,True,80.16,no,first_time_use,Bielefeld,True,3.0,1.0,False,B
1412.3,True,1.0,False,True,97.4,negotiable,first_time_use,Rosenheim_Kreis,False,3.0,2.0,False,B
1199.0,True,1.0,True,True,124.99,yes,first_time_use,M?nchengladbach,True,3.0,5.0,True,A_PLUS
850.0,True,1.0,True,False,86.0,negotiable,mint_condition,Potsdam_Mittelmark_Kreis,False,3.0,1.0,True,A
1680.0,True,1.0,False,True,126.22,no,first_time_use,Dachau_Kreis,False,5.0,1.0,True,B
1700.0,True,2.0,False,True,127.0,negotiable,first_time_use,Ebersberg_Kreis,False,3.0,2.0,True,A_PLUS
813.44,True,1.0,True,True,65.6,yes,first_time_use,Leipzig,True,2.0,2.0,True,C
878.0,True,1.0,False,False,89.29,negotiable,first_time_use,Wolfenb?ttel_Kreis,True,2.0,3.0,False,D
1860.0,False,1.0,False,False,109.78,no,first_time_use,Heilbronn,True,4.0,2.0,False,A_PLUS
1584.03,True,1.0,True,True,150.86,negotiable,first_time_use,Borken_Kreis,True,3.5,4.0,False,A
1440.0,True,1.0,False,True,120.0,negotiable,first_time_use,Leipzig,True,4.0,4.0,False,C
802.82,True,1.0,True,True,69.81,negotiable,first_time_use,Havelland_Kreis,True,3.0,4.0,False,B
300.27,True,1.0,False,True,53.0,no,first_time_use,Emsland_Kreis,False,2.0,2.0,False,A
660.0,True,1.0,False,True,69.0,negotiable,first_time_use,Borken_Kreis,False,2.0,1.0,False,A_PLUS
723.0,True,1.0,False,True,55.69,negotiable,first_time_use,Wolfsburg,True,2.0,1.0,False,A_PLUS
845.78,True,1.0,False,True,56.0,yes,first_time_use,Potsdam_Mittelmark_Kreis,True,2.0,2.0,False,A_PLUS
1625.0,True,1.0,False,True,137.0,negotiable,first_time_use,K?ln,False,5.0,0.0,True,A
1220.0,True,1.0,True,True,94.0,no,first_time_use,N?rnberg,True,3.0,1.0,True,A
680.0,True,2.0,False,True,81.98,negotiable,first_time_use_after_refurbishment,Westerwaldkreis,False,2.0,2.0,False,B
1089.4,True,1.0,False,False,108.02,yes,first_time_use,Leipzig_Kreis,True,4.0,1.0,False,B
1600.0,True,1.0,False,True,111.0,no,first_time_use,Mainz,True,4.0,2.0,False,A_PLUS
1110.0,True,1.0,False,False,111.0,negotiable,first_time_use,Berlin,True,3.0,8.0,False,B
750.0,False,1.0,False,False,91.33,negotiable,first_time_use,Celle_Kreis,False,3.0,0.0,True,A_PLUS
1100.0,True,1.0,False,True,107.0,no,mint_condition,Regensburg_Kreis,True,3.5,3.0,False,A_PLUS
2200.0,True,1.0,True,True,160.0,negotiable,first_time_use,Magdeburg,True,4.0,2.0,False,A_PLUS
1350.0,True,1.0,True,False,100.0,negotiable,first_time_use,Schleswig_Flensburg_Kreis,False,4.0,1.0,True,A_PLUS
1049.0,True,1.0,False,True,89.5,negotiable,first_time_use,Ingolstadt,True,3.0,2.0,False,A_PLUS
1020.3,True,1.0,False,True,107.0,negotiable,first_time_use,Rhein_Sieg_Kreis,True,4.0,2.0,False,A_PLUS
890.0,True,1.0,True,True,74.1,no,first_time_use,Ravensburg_Kreis,True,2.0,2.0,False,A
770.0,True,1.0,False,True,85.49,negotiable,first_time_use,Cottbus,True,3.0,2.0,False,B
720.0,True,1.0,False,True,75.47,negotiable,mint_condition,Memmingen,True,2.0,1.0,False,B
730.0,True,1.0,False,True,54.0,negotiable,first_time_use,Mainz,True,2.0,1.0,True,B
970.0,True,1.0,False,True,124.0,negotiable,first_time_use,Minden_L?bbecke_Kreis,True,4.0,4.0,True,A_PLUS
848.35,True,1.0,False,False,89.3,no,first_time_use,Recklinghausen_Kreis,True,2.5,2.0,False,B
990.0,True,2.0,True,True,87.0,no,first_time_use,Heilbronn_Kreis,True,3.0,2.0,False,A
1030.0,True,1.0,False,True,81.91,no,first_time_use,Mainz,True,3.0,3.0,False,A
965.0,False,1.0,False,False,77.0,negotiable,first_time_use,Stormarn_Kreis,False,2.0,0.0,False,A_PLUS
2381.0,True,2.0,True,True,148.82,yes,first_time_use,Bonn,True,3.0,1.0,False,A_PLUS
665.0,True,1.0,True,True,61.37,negotiable,first_time_use,Stade_Kreis,True,2.0,1.0,False,A
680.0,True,1.0,False,True,49.94,no,first_time_use,Mainz,True,2.0,3.0,False,A
1110.0,True,1.0,True,False,115.04,negotiable,first_time_use,Leipzig,True,4.0,1.0,False,B
845.0,True,1.0,True,False,84.46,no,first_time_use,Segeberg_Kreis,True,3.0,1.0,False,A_PLUS
810.0,True,1.0,True,True,89.68,no,first_time_use,Lahn_Dill_Kreis,True,3.0,1.0,False,B
665.0,True,1.0,True,True,54.58,negotiable,first_time_use,Mannheim,True,2.0,2.0,False,B
1400.0,True,1.0,True,True,100.0,no,first_time_use,Unterallg?u_Kreis,True,3.0,1.0,False,A
770.0,True,1.0,False,True,69.0,negotiable,first_time_use,Leipzig,True,2.0,2.0,False,C
800.0,True,1.0,True,True,114.0,no,first_time_use,Uelzen_Kreis,True,3.0,1.0,False,B
1256.36,True,1.0,True,True,100.68,yes,first_time_use,Leipzig,True,4.0,3.0,False,C
1123.0,True,1.0,False,True,114.5,negotiable,first_time_use,Borken_Kreis,True,3.0,2.0,False,A_PLUS
1193.0,True,1.0,True,True,79.0,no,first_time_use,Stormarn_Kreis,True,2.0,3.0,False,A
1180.0,True,1.0,False,True,89.37,no,mint_condition,Mainz,True,3.0,1.0,False,B
950.0,True,2.0,False,True,81.0,no,first_time_use,Darmstadt_Dieburg_Kreis,True,2.0,1.0,False,A
1100.0,True,1.0,True,True,101.0,no,mint_condition,Augsburg_Kreis,True,3.0,2.0,False,A_PLUS
740.0,True,1.0,True,False,74.0,negotiable,first_time_use,Pinneberg_Kreis,False,2.5,1.0,False,A_PLUS
905.0,True,1.0,True,True,85.66,negotiable,first_time_use,M?hldorf_am_Inn_Kreis,True,3.0,3.0,False,A
744.0,True,7.0,False,True,62.0,negotiable,first_time_use,Berlin,True,2.0,8.0,False,B
1250.0,True,1.0,False,False,109.0,negotiable,first_time_use,M?rkisch_Oderland_Kreis,True,3.0,2.0,False,B
800.0,True,1.0,False,True,88.3,negotiable,first_time_use,M?hldorf_am_Inn_Kreis,True,3.0,2.0,False,A
1276.0,True,1.0,False,True,98.17,negotiable,first_time_use,Berlin,True,3.0,0.0,False,A_PLUS
745.0,True,1.0,True,False,62.0,negotiable,first_time_use,Bamberg,True,2.0,1.0,False,A
1950.0,False,1.0,True,True,102.9,negotiable,first_time_use,M?nchen,True,3.0,0.0,True,A_PLUS
920.0,True,1.0,True,False,73.21,no,first_time_use,Ingolstadt,False,3.0,1.0,False,C
650.0,False,1.0,False,True,63.66,negotiable,first_time_use,Rhein_Sieg_Kreis,True,2.0,2.0,True,A_PLUS
609.03,True,1.0,True,True,42.56,yes,first_time_use,Leipzig,True,2.0,3.0,True,B
595.0,True,1.0,False,True,60.0,no,mint_condition,Rhein_Sieg_Kreis,True,2.0,1.0,False,A_PLUS
1950.0,True,1.0,True,True,82.65,no,first_time_use,M?nchen,True,3.0,1.0,False,A
1950.0,True,1.0,True,True,123.0,negotiable,first_time_use,Hamburg,False,4.0,2.0,False,B
1150.0,True,1.0,False,False,103.0,no,first_time_use,Bochum,True,3.5,0.0,False,A_PLUS
1150.0,True,2.0,False,True,89.0,no,first_time_use,Aschaffenburg_Kreis,False,3.0,2.0,True,A_PLUS
1447.68,True,1.0,True,True,120.64,negotiable,first_time_use,Potsdam,True,4.0,2.0,False,B
1520.0,True,1.0,False,True,138.03,negotiable,mint_condition,Dresden,True,3.0,2.0,False,A_PLUS
900.0,True,1.0,True,True,121.0,negotiable,first_time_use,Plauen,False,4.0,1.0,False,C
315.0,True,1.0,False,False,36.0,no,first_time_use,Steinfurt_Kreis,True,2.0,1.0,False,A_PLUS
555.0,True,1.0,False,True,69.0,negotiable,first_time_use,Euskirchen_Kreis,True,3.0,0.0,False,A
1875.0,True,0.0,False,True,125.0,negotiable,first_time_use,M?nster,False,4.0,1.0,False,A
1850.0,True,1.0,False,True,98.0,no,first_time_use,M?nchen,True,4.0,1.0,True,A_PLUS
830.19,True,1.0,False,True,72.19,no,first_time_use,Mannheim,True,2.0,0.0,False,A_PLUS
790.0,True,1.0,False,True,68.51,no,mint_condition,Bielefeld,True,2.0,2.0,False,A
860.0,True,1.0,True,False,81.07,yes,mint_condition,Ostholstein_Kreis,False,3.0,1.0,True,A
1400.0,True,1.0,True,True,77.77,negotiable,first_time_use,Potsdam_Mittelmark_Kreis,True,2.0,1.0,False,A_PLUS
2140.0,True,1.0,False,True,101.6,negotiable,first_time_use,M?nchen,True,3.0,0.0,True,A
1200.0,True,1.0,True,True,87.0,negotiable,first_time_use,Wiesbaden,True,3.0,1.0,False,B
963.19,True,1.0,True,False,54.98,negotiable,first_time_use,Frankfurt_am_Main,True,3.0,5.0,False,B
575.0,True,1.0,True,True,46.0,no,mint_condition,Kempten_Allg?u,True,2.0,3.0,False,B
1350.0,True,1.0,False,True,95.0,no,first_time_use,Dresden,True,3.0,0.0,True,A_PLUS
2200.0,True,1.0,True,True,155.0,yes,mint_condition,Hamburg,True,3.0,0.0,False,B
1995.0,True,1.0,False,True,137.98,negotiable,first_time_use,D?sseldorf,True,5.0,3.0,False,B
650.0,True,1.0,True,False,43.81,no,first_time_use,Bonn,True,1.0,3.0,False,A
1370.46,True,1.0,True,True,105.4,yes,first_time_use,Leipzig,True,3.0,2.0,True,C
549.0,True,1.0,False,False,51.8,negotiable,first_time_use,Ortenaukreis,True,2.0,1.0,False,B
1400.0,True,1.0,False,True,94.29,no,first_time_use,Mainz,True,3.0,1.0,False,B
600.23,True,1.0,True,True,42.66,yes,first_time_use,Leipzig,True,2.0,3.0,False,B
1485.0,True,2.0,True,False,126.0,negotiable,first_time_use,Braunschweig,False,4.0,0.0,True,A
750.0,True,1.0,True,True,75.0,no,first_time_use,Uelzen_Kreis,True,2.5,0.0,False,A_PLUS
839.0,True,1.0,False,True,72.9,yes,first_time_use,Duisburg,True,2.0,1.0,False,B
300.0,False,1.0,True,True,21.0,negotiable,first_time_use,Dresden,True,1.0,1.0,True,B
1000.0,True,2.0,True,True,81.0,no,first_time_use,Ingolstadt,False,2.0,2.0,False,C
820.33,True,1.0,True,False,57.77,yes,first_time_use,Dresden,True,2.0,2.0,False,B
945.0,True,1.0,False,True,81.98,no,first_time_use,Bonn,True,3.0,3.0,False,B
1200.0,True,1.0,True,True,107.0,no,first_time_use,Esslingen_Kreis,True,3.5,3.0,False,B
1554.84,True,1.0,False,True,148.08,yes,first_time_use,M?lheim_an_der_Ruhr,True,3.0,-1.0,True,A_PLUS
930.0,True,2.0,False,True,100.99,no,first_time_use_after_refurbishment,Kelheim_Kreis,True,2.5,2.0,False,B
955.0,True,2.0,False,True,91.3,negotiable,first_time_use,Bad_Kreuznach_Kreis,True,2.0,3.0,False,A_PLUS
870.0,True,1.0,True,True,58.0,no,first_time_use,Bonn,True,2.0,2.0,True,C
1390.0,True,1.0,True,True,78.0,no,first_time_use,Berlin,True,3.0,10.0,False,A
1300.0,True,2.0,False,True,96.0,no,first_time_use,Kempten_Allg?u,True,2.0,3.0,False,A_PLUS
1195.0,True,1.0,False,True,107.22,no,first_time_use,Dresden,True,4.0,2.0,False,A
500.0,False,1.0,False,True,56.0,no,first_time_use,Straubing,False,2.0,1.0,False,E
1850.0,True,1.0,False,True,150.0,no,first_time_use,M?nster,True,4.0,3.0,False,A
883.0,True,2.0,False,True,91.0,no,first_time_use,Regensburg_Kreis,True,3.0,1.0,False,A_PLUS
800.0,True,2.0,False,True,72.0,negotiable,first_time_use,Offenbach_Kreis,False,2.0,1.0,False,A
1100.0,True,1.0,True,False,84.0,negotiable,first_time_use,Hamburg,True,3.0,1.0,False,B
1105.38,True,0.0,False,True,81.88,negotiable,first_time_use,Berlin,False,4.0,0.0,False,B
840.0,True,2.0,False,True,92.3,no,first_time_use,Kelheim_Kreis,True,3.0,1.0,False,A
1150.0,True,1.0,True,True,66.0,yes,mint_condition,Frankfurt_am_Main,False,2.0,2.0,False,A
1190.0,True,1.0,False,True,105.0,no,first_time_use,Ludwigsburg_Kreis,False,4.0,1.0,False,A_PLUS
1000.0,True,1.0,False,False,90.0,no,first_time_use,M?nster,False,2.0,1.0,False,A_PLUS
740.0,True,1.0,False,True,63.0,negotiable,first_time_use_after_refurbishment,Rhein_Erft_Kreis,False,2.0,0.0,True,B
1083.0,True,1.0,False,True,113.93,no,first_time_use,Kaiserslautern,True,4.0,4.0,False,B
660.0,True,1.0,True,False,74.0,no,first_time_use,Oldenburg_Kreis,False,3.0,1.0,False,B
1250.0,True,1.0,False,True,90.17,negotiable,first_time_use,Mannheim,True,3.0,4.0,False,B
1019.0,False,1.0,True,False,113.05,negotiable,mint_condition,Leipzig,False,3.0,1.0,False,A
1420.0,True,1.0,False,True,112.0,negotiable,first_time_use,Potsdam_Mittelmark_Kreis,True,4.0,2.0,True,A
1470.0,True,1.0,True,True,136.5,negotiable,mint_condition,Forchheim_Kreis,True,4.0,4.0,False,C
1205.0,True,1.0,True,True,109.96,negotiable,first_time_use,Oldenburg_Oldenburg,True,3.0,2.0,False,A
877.73,True,1.0,True,True,75.02,yes,first_time_use,Leipzig,True,3.0,1.0,False,C
1108.14,True,1.0,False,True,96.36,no,first_time_use,Mannheim,True,2.0,4.0,False,A_PLUS
904.8,True,1.0,False,False,104.0,yes,first_time_use,Potsdam_Mittelmark_Kreis,False,3.0,1.0,True,A_PLUS
1625.0,True,1.0,True,True,108.37,no,first_time_use,Hamburg,True,4.0,1.0,False,B
840.0,True,1.0,True,True,98.93,negotiable,first_time_use,M?hldorf_am_Inn_Kreis,True,3.0,2.0,True,A
670.0,True,1.0,True,True,70.0,no,first_time_use,Wetteraukreis,True,2.0,2.0,False,B
889.15,True,1.0,True,True,67.36,yes,first_time_use,Dresden,True,2.0,1.0,False,B
1495.0,True,2.0,False,True,136.1,negotiable,first_time_use,Bamberg,True,4.0,3.0,False,A
1375.0,True,1.0,True,True,105.0,negotiable,first_time_use,Hochtaunuskreis,True,4.0,1.0,False,A
1030.0,True,1.0,False,True,92.5,no,first_time_use,Wetteraukreis,True,2.0,0.0,False,B
825.0,True,1.0,False,True,84.0,negotiable,first_time_use,Magdeburg,True,3.0,5.0,False,B
800.0,True,1.0,False,True,75.0,no,first_time_use,Gie?en_Kreis,False,2.0,1.0,False,A
1172.54,True,1.0,True,True,101.96,yes,first_time_use,Dresden,True,4.0,2.0,False,C
1199.0,True,1.0,True,True,124.67,yes,first_time_use,M?nchengladbach,True,4.0,6.0,True,A_PLUS
1275.0,True,1.0,True,True,94.41,negotiable,first_time_use,L?rrach_Kreis,True,3.5,0.0,False,B
1205.0,True,1.0,True,True,109.96,negotiable,first_time_use,Oldenburg_Oldenburg,True,3.0,2.0,False,A
765.0,True,1.0,True,True,81.43,no,first_time_use,Bad_D?rkheim_Kreis,True,2.0,2.0,False,A_PLUS
611.33,False,1.0,False,True,49.5,negotiable,mint_condition,Ingolstadt,True,2.0,1.0,True,B
790.0,True,1.0,False,False,79.0,negotiable,first_time_use,Berlin,True,2.0,8.0,False,B
870.0,True,1.0,True,True,75.1,negotiable,first_time_use,Passau,True,2.0,1.0,False,A_PLUS
1620.0,True,1.0,True,True,128.44,negotiable,first_time_use,N?rnberg,True,4.0,5.0,True,C
750.0,False,1.0,False,False,75.0,no,first_time_use,M?rkisch_Oderland_Kreis,False,3.0,2.0,False,A
963.16,True,1.0,True,True,77.3,yes,first_time_use,Leipzig,True,3.0,3.0,False,C
652.5,True,1.0,True,False,87.0,negotiable,first_time_use,Rottal_Inn_Kreis,False,4.0,2.0,False,A_PLUS
990.0,True,2.0,True,True,98.11,negotiable,mint_condition,Ortenaukreis,True,3.0,4.0,False,B
778.0,True,1.0,False,True,59.85,negotiable,first_time_use,Wolfsburg,False,2.0,0.0,False,A_PLUS
976.24,True,1.0,False,True,84.89,no,first_time_use,Mannheim,True,3.0,0.0,False,A_PLUS
1080.0,True,1.0,True,True,90.13,no,first_time_use,Magdeburg,True,2.0,1.0,False,A
604.0,True,1.0,False,True,59.52,no,mint_condition,Regensburg,True,2.0,2.0,False,A
820.0,True,1.0,False,True,83.0,no,mint_condition,G?tersloh_Kreis,True,3.0,2.0,False,A_PLUS
1275.0,True,1.0,False,True,126.0,no,first_time_use,Rastatt_Kreis,True,4.0,0.0,False,A_PLUS
1200.0,True,1.0,False,True,96.0,negotiable,first_time_use,Mainz,True,3.0,0.0,False,A
538.63,True,1.0,False,False,60.52,negotiable,first_time_use,Salzgitter,True,2.0,0.0,False,A_PLUS
1380.0,True,1.0,False,True,120.0,negotiable,first_time_use,Leipzig,True,4.0,3.0,False,C
718.0,True,1.0,True,True,79.7,negotiable,first_time_use,M?nchengladbach,True,2.0,0.0,True,A_PLUS
1055.0,True,1.0,True,False,74.05,negotiable,first_time_use,Frankfurt_am_Main,True,2.0,1.0,False,B
911.95,False,1.0,True,True,79.3,negotiable,first_time_use,Dresden,True,2.0,6.0,False,B
1120.0,True,1.0,True,True,109.0,negotiable,first_time_use,Stadtverband_Saarbr?cken_Kreis,True,4.0,0.0,False,B
1392.0,True,1.0,False,True,87.0,no,first_time_use,M?nchen_Kreis,True,3.0,1.0,False,A
525.0,False,1.0,False,False,65.0,no,first_time_use_after_refurbishment,Coesfeld_Kreis,False,2.0,1.0,False,B
950.0,True,1.0,False,True,89.02,negotiable,first_time_use,Rheinisch_Bergischer_Kreis,True,3.0,1.0,False,A_PLUS
1252.0,True,1.0,True,True,129.06,yes,first_time_use,M?nchengladbach,True,4.0,4.0,True,A_PLUS
690.0,True,1.0,False,True,48.39,negotiable,first_time_use,G?ppingen_Kreis,True,2.0,2.0,True,A_PLUS
795.0,True,2.0,False,False,81.5,no,first_time_use,Westerwaldkreis,False,3.0,1.0,False,A
760.0,True,1.0,False,False,90.0,negotiable,first_time_use,Neustadt_a.d._Waldnaab_Kreis,False,3.0,1.0,True,A_PLUS
1850.0,True,1.0,True,True,79.32,yes,first_time_use,M?nchen,True,3.0,4.0,True,B
466.42,True,1.0,True,True,34.55,yes,first_time_use,Dresden,True,1.5,4.0,False,B
1110.0,True,1.0,True,True,96.0,no,first_time_use,Stormarn_Kreis,True,3.0,1.0,False,A_PLUS
1030.0,True,1.0,True,True,79.4,negotiable,first_time_use,Bonn,True,3.0,2.0,True,B
830.0,True,1.0,False,True,70.0,negotiable,first_time_use,Potsdam_Mittelmark_Kreis,True,2.0,0.0,True,A
1555.0,True,1.0,False,True,102.44,negotiable,first_time_use,D?sseldorf,True,4.0,3.0,False,B
995.0,True,1.0,True,True,71.0,negotiable,first_time_use,Hamburg,True,2.0,2.0,True,A
1580.0,True,1.0,True,True,88.0,negotiable,first_time_use,M?nchen,True,3.0,1.0,False,A
920.0,True,1.0,False,True,66.0,negotiable,mint_condition,D?sseldorf,True,2.0,2.0,False,A_PLUS
929.0,True,1.0,True,True,71.02,negotiable,first_time_use,Braunschweig,True,2.0,4.0,False,A
994.0,False,1.0,False,False,58.47,no,first_time_use,Heilbronn,True,2.0,2.0,False,A_PLUS
960.0,True,1.0,True,True,81.73,negotiable,first_time_use,Mannheim,True,3.0,1.0,False,B
770.0,True,1.0,False,True,64.2,no,first_time_use,Bad_T?lz_Wolfratshausen_Kreis,True,2.0,3.0,False,A_PLUS
1700.0,True,1.0,True,True,71.0,negotiable,first_time_use,Frankfurt_am_Main,True,2.0,6.0,False,A
990.0,True,1.0,False,True,91.69,negotiable,first_time_use,Mettmann_Kreis,True,3.0,1.0,False,A_PLUS
750.0,True,1.0,False,False,94.04,no,first_time_use,Bremen,False,3.0,1.0,True,A
670.0,True,1.0,True,True,69.78,negotiable,first_time_use_after_refurbishment,Westerwaldkreis,True,2.0,1.0,False,B
799.68,True,1.0,True,True,67.2,yes,first_time_use,Leipzig,True,2.0,0.0,True,C
1240.0,True,1.0,False,False,165.58,negotiable,first_time_use,Leipzig,True,6.0,4.0,True,B
1245.0,True,1.0,True,True,113.24,negotiable,first_time_use,Harburg_Kreis,True,4.0,1.0,True,A
681.62,True,1.0,True,True,69.49,negotiable,first_time_use,Dresden,True,2.0,1.0,False,A
1500.0,True,1.0,True,True,57.68,negotiable,first_time_use,M?nchen,False,2.0,1.0,False,B
